job_id,platform,category_mapped,job_title,company,location,url
2369,Glints,Project Management,Project Management Internship,Tourezia,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/project-management-internship/0a165a41-2b9a-40d0-bcc3-71764e1d792e
2370,Glints,Project Management,Administration Project Management,CV Budi Dharma Putera,"Denpasar, Bali",https://glints.com/id/opportunities/jobs/administration-project-management/02ff2076-3482-4b5c-a088-c4d8c66943c0
2371,Glints,Project Management,Project Management Officer [Easybiz],Hukumonline.com,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/project-management-officer-easybiz/3c9f68bd-a7b9-4df7-93f0-c28ba49555bd
2372,Glints,Project Management,Senior Project Engineer (Project Management),Hexa Daya Solusi,"Tangerang Selatan, Banten",https://glints.com/id/opportunities/jobs/senior-project-engineer-project-management/cef1157b-3cca-479a-9ef7-c213e557ab23
2373,Glints,Project Management,Project Management (Mandarin Speaker),PT Aset Mitra Abadi (GeekPlaner),"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/project-management-mandarin-speaker/5c550849-c03d-4bce-bdd4-e65ee3faaaf9
2374,Glints,Project Management,PROJECT MANAGEMENT OFFICER (PMO),PT PRINA DUTA REKAYASA,"Tangerang Selatan, Banten",https://glints.com/id/opportunities/jobs/project-management-officer-pmo/8a1d4dd5-40e3-4cf7-8879-0c0b499505aa
2375,Glints,Project Management,Planning & Project Management Supervisor,Yeah1 - Công Ty Cổ Phần Tập Đoàn Yeah1,"Quận Một, Vietnam",https://glints.com/id/opportunities/jobs/planning-and-project-management-supervisor/a2f84540-43b1-4489-a396-f848e5f9d2c7
2376,Glints,Project Management,Project Management Officer (PMO),PT. Vascomm Solusi Teknologi,"Kab. Sidoarjo, Jawa Timur",https://glints.com/id/opportunities/jobs/project-management-officer-pmo/da59a8ae-c25c-4975-bdee-6a1c3b62ab08
2377,Glints,Project Management,CEO Assistant & Project Management,Aesthetic Home Living,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/ceo-assistant-and-project-management/9434bf6f-e018-4d92-9567-b5a378a84533
2378,Glints,Project Management,Project Management Officer Intern,PT. Vilabs Teknologi Indonesia,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/project-management-officer-intern/030ba5a5-54a0-4c8d-abf8-be1bf2f60ec3
2379,Glints,Project Management,Project Management Officer (PLTS),PT Altiora Cahaya Nusantara,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/project-management-officer-plts/e1a4604d-ef91-463a-bc61-d5fff52f912d
2380,Glints,Project Management,Technical Project Management Intern,Look Media,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/technical-project-management-intern/52c720c4-884e-44a9-af15-dc22f96a2c0e
2381,Glints,Project Management,Project Manager (Waste Management),PT NARA SINERGI LINGKUNGAN,"Jakarta Timur, DKI Jakarta",https://glints.com/id/opportunities/jobs/project-manager-waste-management/a68cd4bb-7abd-4160-a4e5-15ba0a8fddaa
2382,Glints,Project Management,IT Project Management Officer (Banking Placement),PT Sigma Global Teknologi,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/it-project-management-officer-banking-placement/1dfc4650-0d84-4753-b39f-d3acdaa7ade1
2383,Glints,Project Management,Associate IT Project Management Office,PT Sqiva Infotech Nusantara,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/associate-it-project-management-office/eebe7bad-0454-4021-a236-68ac6267e26f
2384,Glints,Project Management,IT Project Manager,PT Arupa Cloud Nusantara,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/it-project-manager/55252e94-9889-4949-b835-cd04ef01bc25
2385,Glints,Project Management,IT Project Manager,Mitra Cakra Digital,"Kab. Bogor, Jawa Barat",https://glints.com/id/opportunities/jobs/it-project-manager/cafbc2da-fef7-4951-b904-dbcd73c4248c
2386,Glints,Project Management,IT Project Management (Mandarin Speaker),UangMe (PT UangMe Fintek Indonesia),"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/it-project-management-mandarin-speaker/c6d930e8-45c1-4c72-b4a3-c69074dfc562
2387,Glints,Project Management,IT Project Manager,PT Fan Integrasi Teknologi,"Bekasi, Jawa Barat",https://glints.com/id/opportunities/jobs/it-project-manager/70081c65-9ecc-44ca-8778-bf21778e5051
2388,Glints,Project Management,Project Management Intern (Livestream Operation),CÔNG TY CỔ PHẦN SOCIAL ELITE,"Quận Mười, Vietnam",https://glints.com/id/opportunities/jobs/project-management-intern-livestream-operation/88eedbf0-559a-48fa-bbdc-6499a8541cae
2389,Glints,Programming,Content Programming Executive,Công ty Cổ Phần Galaxy Play,"Quận Thủ Đức, Vietnam",https://glints.com/id/opportunities/jobs/content-programming-executive/9e07c221-44a5-4df0-b2cb-525053579d0c
2390,Glints,Programming,Part-time Programming Teacher,Timedoor Academy Karawang,"Kab. Karawang, Jawa Barat",https://glints.com/id/opportunities/jobs/part-time-programming-teacher/c016207b-b575-4853-9587-1c2bb9222b43
2391,Glints,Programming,IT Teacher / Programming Instructor,Bridge Note Indonesia,"Kab. Banyumas, Jawa Tengah",https://glints.com/id/opportunities/jobs/it-teacher-programming-instructor/0f5328b8-dbe8-427c-8590-d53468fea3b5
2392,Glints,Programming,Full-Time Programming Teacher Leader,Timedoor Academy Greenlake City,"Tangerang Selatan, Banten",https://glints.com/id/opportunities/jobs/full-time-programming-teacher-leader/1dd8e0fc-b843-4177-98db-3cbdcb4827b5
2393,Glints,Programming,Programming Teacher - Giáo Viên Lập Trình,The International Coding School Algorithmics,"Quận Phú Nhuận, Vietnam",https://glints.com/id/opportunities/jobs/programming-teacher-giao-vien-lap-trinh/0465b919-c501-415f-bd1e-8866e15fe79b
2394,Glints,Programming,Programming Tutor - Trợ Giảng Lập Trình,The International Coding School Algorithmics,"Quận Bảy, Vietnam",https://glints.com/id/opportunities/jobs/programming-tutor-tro-giang-lap-trinh/4b30b0bb-c00a-454b-878b-6a81c28ffe66
2395,Glints,Programming,Programming Teacher (English Speaking) Full-Time,PT SAHABAT ILMU ANAK PINTAR,"Tangerang, Banten",https://glints.com/id/opportunities/jobs/programming-teacher-english-speaking-full-time/5ba988bf-41a0-479b-b781-5c05497604ca
2396,Glints,Programming,[Full-Time] Coding Teacher / Guru Programming / Guru Komputer,Timedoor Academy BSD Tangerang,"Tangerang Selatan, Banten",https://glints.com/id/opportunities/jobs/full-time-coding-teacher-guru-programming-guru-komputer/41f7314c-9ae7-4361-96d0-791bb5c31d60
2397,Glints,Programming,DotNet Programmer (Bekasi),PT Nextgen Inovasi Indonesia,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/dotnet-programmer-bekasi/482c2ad8-78c9-4195-a0c2-4c92d522cd4a
2398,Glints,Programming,Guru Freelance,Sekolah Programming Indonesia Jogja,"Yogyakarta, DI Yogyakarta",https://glints.com/id/opportunities/jobs/guru-freelance/293edf8e-d926-4f16-bee4-b2797eaf0896
2399,Glints,Programming,Java Developer,PT Evolusi Teknologi Solusi (Evoteks),"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/java-developer/c19ea967-2244-4399-986d-0a89a8638bc8
2400,Glints,Programming,Unity Game Programmer,Dfactory Visual,"Surabaya, Jawa Timur",https://glints.com/id/opportunities/jobs/unity-game-programmer/43fcfc13-42ef-42d1-80d0-224f3fe5d6fb
2401,Glints,Programming,Backend Developer,PT Fan Integrasi Teknologi,"Bandung, Jawa Barat",https://glints.com/id/opportunities/jobs/backend-developer/a7267cae-4fd7-47c9-919e-229fc19dae60
2402,Glints,Programming,Senior PLC Programmer,PT Asia Perdana,"Kab. Tangerang, Banten",https://glints.com/id/opportunities/jobs/senior-plc-programmer/6ab4046f-801e-44e3-851b-5b879c374298
2403,Glints,Programming,BE Developer,PT Aktualisasi Gratia Talenta Indonesia,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/be-developer/353e0526-15ad-44e0-b012-b239700ff653
2404,Glints,Programming,Programmer,MEDION GROUP,"Bandung, Jawa Barat",https://glints.com/id/opportunities/jobs/programmer/754eb524-3470-43a7-a914-1a2a717db06f
2405,Glints,Programming,Junior Java BE,PT Aktualisasi Gratia Talenta Indonesia,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/junior-java-be/aeda4607-e4d3-4160-95ea-a68171c67049
2406,Glints,Programming,Project Manager (Seluruh Indonesia),Medify,"Surabaya, Jawa Timur",https://glints.com/id/opportunities/jobs/project-manager-seluruh-indonesia/c44053ec-5638-4c47-a2c6-2f1ffb0d4a92
2407,Glints,Programming,Backend Engineer,PT Ionpay Networks,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/backend-engineer/204606b4-109f-4f8c-bf77-f5bf759ed732
2408,Glints,Programming,Technical 3D Content Scripter,PT. GRAND STUDIO,"Kab. Tangerang, Banten",https://glints.com/id/opportunities/jobs/technical-3d-content-scripter/6d6d928b-3da0-45a7-a662-6f4067991079
2409,Glints,Programming,IT Development,Porto Indonesia Sejahtera,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/it-development/50341d49-914b-43bb-bed0-6c4cc47e38f4
2410,Glints,Programming,.Net Developer,PT Sigma Global Teknologi,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/net-developer/92b61fed-1074-4f5a-90e6-38572101f725
2411,Glints,Programming,PLC Engineer,PT Benderang Hidup Indonesia,"Bekasi, Jawa Barat",https://glints.com/id/opportunities/jobs/plc-engineer/4db0e43d-bc6a-4b97-9e79-59abe91c48d5
2412,Glints,Programming,System Implementator (SIM RS),Medify,"Surabaya, Jawa Timur",https://glints.com/id/opportunities/jobs/system-implementator-sim-rs/50a14cbf-2b7f-4ce0-8575-cc3cd55565d8
2413,Glints,Programming,Ahli Pemrograman PLC,Enercon Power Indonesia,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/ahli-pemrograman-plc/129d7050-254c-4f03-8677-765b68ad5aec
2414,Glints,Programming,Automation Engineer Intern,PT SINKO PRIMA ALLOY,"Surabaya, Jawa Timur",https://glints.com/id/opportunities/jobs/automation-engineer-intern/e4176903-0f20-4710-a236-3103697b80cb
2415,Glints,Programming,System Implementator (Kalimantan),Medify,"Banjarmasin, Kalimantan Selatan",https://glints.com/id/opportunities/jobs/system-implementator-kalimantan/898b857f-e3fe-4e5f-9fbb-7058afdbd579
2416,Glints,Programming,.Net Developer,PT Phincon,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/net-developer/8c6cafaa-48dd-41ad-a727-9dd59faf8685
2417,Glints,DevOps,DevOps Engineer,Lawencon International,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/86674fdc-5fe7-424e-aca1-2fd3f5c31282
2418,Glints,DevOps,DevOps Engineer,PT. Aigen Global Teknologi,"Tangerang Selatan, Banten",https://glints.com/id/opportunities/jobs/devops-engineer/542fb651-838d-4a06-ae4c-ffbad0fc0454
2419,Glints,DevOps,Devops Engineer,PT. Enigma Cipta Humanika (Enigma Camp),"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/d758f9c4-2488-4ad2-adb7-809571f7d7f2
2420,Glints,DevOps,DevOps Engineer,GlobalXtreme,"Kab. Badung, Bali",https://glints.com/id/opportunities/jobs/devops-engineer/7cce46a9-710e-4508-accb-b34347dd7366
2421,Glints,DevOps,Devops Engineer,Pt Satkomindo Mediyasa,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/ce43833e-f8bd-4efa-a7e7-df0d988a4631
2422,Glints,DevOps,DevOps Engineer,PT Aktualisasi Gratia Talenta Indonesia,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/c3e01bfe-9eb1-40cd-9f15-c5e55d8f2c46
2423,Glints,DevOps,DevOps Engineer,Mobius Digital,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/5ed28816-0a3a-4d06-a5f2-536ee7cb40b5
2424,Glints,DevOps,DevOps Engineer,PT Avows Technologies,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/1642a44f-bb7d-45d5-a63c-f3d4e5a585b8
2425,Glints,DevOps,DevOps Engineer,PT Evolusi Teknologi Solusi (Evoteks),"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/f1d26e01-108f-481b-b649-2bdb80f43b00
2426,Glints,DevOps,DevOps Engineer,PT Mustika Jaya Lestari,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/ead0a74f-ce87-48ba-aded-f81bb70692e0
2427,Glints,DevOps,Devops,Perusahaan Dirahasiakan,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops/182d17af-6d44-4e92-84b2-af11e71768cd
2428,Glints,DevOps,DevOps Engineer,Get Swing App,"Kab. Tangerang, Banten",https://glints.com/id/opportunities/jobs/devops-engineer/a52bdd06-05ec-4fe5-b306-aa522c679c27
2429,Glints,DevOps,DevOps Engineer,NextEdge,"Quận Một, Vietnam",https://glints.com/id/opportunities/jobs/devops-engineer/46ebfdd9-98a7-45bf-a130-b8922feaa060
2430,Glints,DevOps,DevOps Engineer,PT IT Group Indonesia,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/3ce91042-1359-45f4-a823-d0f0afff2d5a
2431,Glints,DevOps,DevOps Engineer,Insura Media Solusi,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/5fa93280-8d11-473e-954f-28b07837c302
2432,Glints,DevOps,DevOps Engineer,PT. Solusi Kode Indonesia,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/5a98cfa4-6329-499c-9883-759c8bcf0688
2433,Glints,DevOps,DevOps Engineer,PT Karisma Zona Kreatifku (KAZOKKU),"Bandung, Jawa Barat",https://glints.com/id/opportunities/jobs/devops-engineer/219e3212-06bb-41f2-aa71-fd6057c00b5a
2434,Glints,DevOps,DevOps Engineer,PT Umara Multi Bisnis,"Bandung, Jawa Barat",https://glints.com/id/opportunities/jobs/devops-engineer/6bb6b035-f064-4eeb-8224-665363fbc603
2435,Glints,DevOps,DevOps Engineer,Transnovasi Bangun Persada,"Jakarta Timur, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/ebea5858-0a63-4816-a997-9018733846bb
2436,Glints,DevOps,DevOps Engineer,PT. Apik Media Inovasi,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer/35a3727e-13a5-4e0e-9a15-331f8c02abc9
2437,Glints,DevOps,DevOps Engineer,CÔNG TY TNHH TMT SEN VÀNG VIỆT NAM,"Quận Thủ Đức, Vietnam",https://glints.com/id/opportunities/jobs/devops-engineer/40cfe59c-f3e9-4fec-bcb7-469f58ef9a7f
2438,Glints,DevOps,Devops,Tujuh Sembilan,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops/83ab257b-1b76-4213-849d-2ba10b23a3be
2439,Glints,DevOps,Backend DevOps,UNICTIVE,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/backend-devops/c51dd0d3-2112-4304-80e8-2ff7d205281f
2440,Glints,DevOps,AWS DEVOPS ENGINEER,Công Ty Tnhh Tin Học & Dịch Vụ Nam Long,"Quận Bình Thạnh, Vietnam",https://glints.com/id/opportunities/jobs/aws-devops-engineer/00218053-eee9-4fce-bb75-357ff5062f61
2441,Glints,DevOps,Backend DevOps,PT. Satu Visi Digital,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/backend-devops/adf05ba4-e395-437d-83a5-b3b27ad335ce
2442,Glints,DevOps,Devops engineer AWS,Solutionlabs Grup Indonesia,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer-aws/36eba0a9-12ea-46f2-92f3-1ba52b63b481
2443,Glints,DevOps,Devops engineer GCP,Solutionlabs Grup Indonesia,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer-gcp/9d011e4d-ccd0-4e5c-beed-053e6218a5a8
2444,Glints,DevOps,Lead DevOps,PT TechTiera Services Indonesia,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/lead-devops/09c2e7c6-b256-460c-9c27-292f7cf8b37d
2445,Glints,DevOps,DevOps Engineer (Contract-Based),PT Cipta Prima Nugraha,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/devops-engineer-contract-based/aa361c15-f5e8-48a3-895e-8ee3fa746e05
2446,Glints,DevOps,[Full Time] DevOps Engineer,PT. Timedoor Indonesia,"Denpasar, Bali",https://glints.com/id/opportunities/jobs/full-time-devops-engineer/dcfb5463-c935-4026-852f-915aa6c45459
2447,Glints,Research,Research & Development,Magfood Group,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/research-and-development/1b36ab3a-9125-4dd1-b393-23040b5a641a
2448,Glints,Research,Market Research,PT. Turki Sentra Niaga,"Kab. Bogor, Jawa Barat",https://glints.com/id/opportunities/jobs/market-research/745fa970-02c6-4cfc-a45c-97356b914325
2449,Glints,Research,RESEARCH & DEVELOPMENT,Kenes,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/research-and-development/93c091c5-422d-4654-9b78-cb2b195c8edb
2450,Glints,Research,Research & Development,Bolekaka Dimsum 49,"Bekasi, Jawa Barat",https://glints.com/id/opportunities/jobs/research-and-development/4ae5b0f9-81eb-4a7b-9ada-6ba0f513a32c
2451,Glints,Research,AI Research,Viettel Cyber Security,"Quận Nam Từ Liêm, Vietnam",https://glints.com/id/opportunities/jobs/ai-research/28c253e2-3e02-4d8e-883b-6715ef6d0920
2452,Glints,Research,Product Research,HUANG HE CONSULTANCY PTE. LTD.,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/product-research/8bc58193-28d7-4a85-bd7d-4885a3106636
2453,Glints,Research,RESEARCH EXECUTIVE,PT Info Cahaya Hero,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/research-executive/24755778-d5a5-4a22-81f6-4052b15c13e5
2454,Glints,Research,Research Consultant/ Senior Research Consultant,Consulting Group - Asia Insight Pte Ltd,"Central, Singapore",https://glints.com/id/opportunities/jobs/research-consultant-senior-research-consultant/1f61bbb4-03db-4eff-86ad-4aa95191a9a6
2455,Glints,Research,Research & Development,PT Karya Insan Cemerlang,"Kab. Bogor, Jawa Barat",https://glints.com/id/opportunities/jobs/research-and-development/e40c92c9-30df-42ea-85e1-32d844e02367
2456,Glints,Research,Product Research,HUANG HE CONSULTANCY PTE. LTD.,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/product-research/18bf8029-d9d0-49eb-85f9-4425a0ed6623
2457,Glints,Research,Research Specialist,PT. SETYANDA DUTA MAKMUR,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/research-specialist/1d81325c-0601-4617-b519-f2963ead58d9
2458,Glints,Research,Research Intern,Savills Vietnam Co. Ltd,"Quận Một, Vietnam",https://glints.com/id/opportunities/jobs/research-intern/14606fac-a1b3-4cda-9b9f-fa53d31ee6d7
2459,Glints,Research,Research and Development,Lecker's Playground,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/research-and-development/eb3456b0-dd94-4223-8b21-9a92f2f91171
2460,Glints,Research,Research & Web Development,CV Inspira Kreatif Mandiri,"Bandung, Jawa Barat",https://glints.com/id/opportunities/jobs/research-and-web-development/a4f64207-ca8f-4c76-95c3-bf5d7ef8a52a
2461,Glints,Research,Research and Development,PT Formula Inovatif Transnasional,"Malang, Jawa Timur",https://glints.com/id/opportunities/jobs/research-and-development/ea42cb4e-10ca-4587-a14d-32e30a1ac018
2462,Glints,Research,Analis Market Research,Joybox,"Tangerang, Banten",https://glints.com/id/opportunities/jobs/analis-market-research/65ae1f53-9d33-4583-b109-06c30965d658
2463,Glints,Research,Research and Development,PT Supremefood Adil Sejahtera,"Kab. Rembang, Jawa Tengah",https://glints.com/id/opportunities/jobs/research-and-development/d8b4d93d-320a-4da3-8230-8af1c07a78ad
2464,Glints,Research,Research & Development Chef,PT Grainsly Sehat Enak,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/research-and-development-chef/77021902-042b-413c-9962-5ae188ceaf4f
2465,Glints,Research,Research and Development,Rusel Co,"Kab. Bandung, Jawa Barat",https://glints.com/id/opportunities/jobs/research-and-development/d91d5160-6945-4580-a1c2-d4011ba2926d
2466,Glints,Research,Research & Development Specialist,Bénbérg Arôme Indonesia,"Kab. Gresik, Jawa Timur",https://glints.com/id/opportunities/jobs/research-and-development-specialist/0ba65461-464e-442d-bfd4-f6f1b3ed66a9
2467,Glints,Research,Staff Research & Development,Cargloss Group,"Kab. Bogor, Jawa Barat",https://glints.com/id/opportunities/jobs/staff-research-and-development/fd7f9333-6183-4ed7-b59f-9723c8b6a267
2468,Glints,Research,Market Research Intern,Bythen,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/market-research-intern/a64097e4-331e-4b11-865a-d786443befd5
2469,Glints,Research,Research and Development,CV Global Cosmetic Laboratory,"Kab. Bantul, DI Yogyakarta",https://glints.com/id/opportunities/jobs/research-and-development/15c05b4f-e380-460f-b26d-4043a0e7294c
2470,Glints,Research,Research & Script Writer,SW DIGITAL Consultant,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/research-and-script-writer/726784b0-1157-4ace-a01b-b1bdbc82f3b5
2471,Glints,Research,RESEARCH AND DEVELOPMENT,PT Pungkook Indonesia One,"Kab. Grobogan, Jawa Tengah",https://glints.com/id/opportunities/jobs/research-and-development/6830054a-897b-4b01-8034-3a5a96ed3083
2472,Glints,Research,Asissten Research & Develpment (Furniture),PT. INDEX,"Kab. Sukoharjo, Jawa Tengah",https://glints.com/id/opportunities/jobs/asissten-research-and-develpment-furniture/6e2f6673-e773-453e-a758-c1235715454a
2473,Glints,Research,Research and Development Staff,PT. ThermoTech Solution,"Tangerang, Banten",https://glints.com/id/opportunities/jobs/research-and-development-staff/7cec21cf-e9e2-4380-8991-c7ae73d412c1
2474,Glints,Research,R&D (Research & Development),PT Cahyadi Mulia Nugraha (Wish Boyke),"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/r-and-d-research-and-development/d317670f-0d07-43b8-906f-64fab48096fe
2475,Glints,Research,Staff Market Research,J&T EXPRESS BALI,"Denpasar, Bali",https://glints.com/id/opportunities/jobs/staff-market-research/e418e130-273a-405d-8fe4-f89ea791fcb0
2476,Glints,Research,RESEARCH AND DEVELOPMENT,CV Flogo Creation Indonesia,"Kab. Sragen, Jawa Tengah",https://glints.com/id/opportunities/jobs/research-and-development/4a83d7a6-7832-4942-9d63-88c6cb55e56e
2477,Glints,Android Developer,Android Developer,PT. Deptech Digital Indonesia,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/android-developer/ffcf05ca-0bb7-4e5f-aa65-b7d48466d13a
2478,Glints,Android Developer,Android Developer,PT Prima Vista Solusi,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/android-developer/d38621c0-13fb-4856-b6c4-15c97922c034
2479,Glints,Android Developer,Android Developer,Noak,"Central, Singapore",https://glints.com/id/opportunities/jobs/android-developer/491535b8-77df-4c83-b3b7-08c4bfb708a6
2480,Glints,Android Developer,Android Developer,PT Shell Infotek Indonesia (Shell Infotech),"Tangerang, Banten",https://glints.com/id/opportunities/jobs/android-developer/73b34064-3fd3-430e-a178-ad37119ad022
2481,Glints,Android Developer,Android Developer,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,"Quận Nam Từ Liêm, Vietnam",https://glints.com/id/opportunities/jobs/android-developer/0ba560eb-e472-4fcd-828e-ba44359d3e31
2482,Glints,Android Developer,Android Developer,Brighton Real Estate,"Surabaya, Jawa Timur",https://glints.com/id/opportunities/jobs/android-developer/5f3deafe-45e9-45e6-9b04-aa064f2f48be
2483,Glints,Android Developer,Android Developer,Retail Solution,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/android-developer/5c3ee1f9-ddcf-4f6c-b278-6f4051e5ac20
2484,Glints,Android Developer,Android Developer (Kotlin),Abishar Technologies,"Tangerang Selatan, Banten",https://glints.com/id/opportunities/jobs/android-developer-kotlin/ed86f627-04b6-4164-9be1-b614165fc3a2
2485,Glints,Android Developer,Android Developer - Middle Level,PT Aktualisasi Gratia Talenta Indonesia,"Tangerang, Banten",https://glints.com/id/opportunities/jobs/android-developer-middle-level/fedc57b1-2997-4ffb-bd4d-18161d1f4549
2486,Glints,Android Developer,Mobile Developer (Android/IOS),Insura Media Solusi,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/mobile-developer-android-ios/423cdc88-1c82-45d6-b79e-be938596063e
2487,Glints,Android Developer,Android Developer (Banking Industry - ASAP),PT Sigma Global Teknologi,"Tangerang Selatan, Banten",https://glints.com/id/opportunities/jobs/android-developer-banking-industry-asap/2053c57c-0494-4869-ae95-2a454d65594d
2488,Glints,Android Developer,Android web developer,Indosaku,"Tangerang, Banten",https://glints.com/id/opportunities/jobs/android-web-developer/d79c3f18-cee0-4e39-bf5f-ce408b6d7807
2489,Glints,Android Developer,Android Developer - Banking Syariah Industry,PT Sigma Global Teknologi,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/android-developer-banking-syariah-industry/e6efc8f4-259c-42e2-8832-c991c2d2e7e4
2490,Glints,Android Developer,Internship Mobile Developer (Kotlin Android),PT Qtera Mandiri,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/internship-mobile-developer-kotlin-android/535a0de6-75b2-41d7-be98-e910f8c7191d
2491,Glints,Android Developer,Android Developer (Kotlin) - Prefer ASAP / WFO Sudirman,PT Sigma Global Teknologi,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/android-developer-kotlin-prefer-asap-wfo-sudirman/d462cf4b-873f-4aca-95c2-a4bbf82a4046
2492,Glints,Android Developer,Android Programer,PT. Dinamika Mediakom,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/android-programer/269235b5-3d81-4116-88af-6ff629bc7386
2493,Glints,Android Developer,Mobile Developer (iOS/Android) (Bangkok based),CÔNG TY CỔ PHẦN THỰC PHẨM HỮU NGHỊ,"Quận Bảy, Vietnam",https://glints.com/id/opportunities/jobs/mobile-developer-ios-android-bangkok-based/4f0d3e00-37b7-4bed-9b92-ca42b03d33c7
2494,Glints,Android Developer,IT Programmer (Android),Total Inpro Multitech,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/it-programmer-android/96925b93-b0ac-4757-85cf-83beafeb7640
2495,Glints,Android Developer,Teknisi Handphone iPhone Android,PT GETA PHONE,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/teknisi-handphone-iphone-android/229227d3-f792-4de0-abd6-f9b9c5d0a1b7
2496,Glints,Android Developer,Mobile Developers for Android & IOS,PT. Teman Pelajar Nusantara,"Kab. Bantul, DI Yogyakarta",https://glints.com/id/opportunities/jobs/mobile-developers-for-android-and-ios/cf6bb85d-d1d0-4fb0-8356-f11f81a11cd9
